hire_date,emp_no,last_name,first_name,gender,birth_date
1/5/1986,460249,Wynblatt,Munir,F,1/29/1956
1/5/1986,71312,Arlazarov,Toshimitsu,M,1/28/1962
1/5/1986,101269,Suessmith,Subir,F,7/3/1960
1/5/1986,23710,Falco,Hugh,M,1/8/1962
1/5/1986,463896,Thummel,Masanao,F,5/31/1962
1/5/1986,491658,Masamoto,Shushma,M,10/17/1956
1/5/1986,457799,Veccia,Shakhar,F,11/6/1953
1/5/1986,248985,Demke,Arto,F,4/7/1959
1/5/1986,83643,Tsukune,Jinxi,M,7/12/1953
1/5/1986,92879,Hellwagner,Mana,M,10/26/1954
1/5/1986,226347,Rosch,Yucel,M,9/16/1957
1/5/1986,105775,Fontan,Abdelaziz,F,9/6/1952
1/5/1986,485966,Schaad,Mingsen,F,8/23/1956
1/5/1986,459597,McDermid,Mohan,M,6/17/1964
1/5/1986,83627,Lung,Subhada,M,3/10/1964
1/5/1986,484360,Gecsel,Jackson,F,4/2/1964
1/5/1986,456722,Lampe,Takahito,F,10/6/1960
1/5/1986,435245,Coullard,Christoph,M,11/16/1956
1/6/1986,295796,Trachtenberg,Ewing,F,3/26/1954
1/6/1986,292230,Bade,Fay,M,9/3/1963
1/6/1986,49472,Hitomi,Dipankar,M,6/20/1962
1/6/1986,61654,Clouatre,Maris,M,5/23/1954
1/6/1986,492899,Sevcikova,Tua,F,2/27/1957
1/6/1986,38260,Vieri,Torsten,F,1/8/1956
1/6/1986,441927,Oxman,Diederik,F,8/5/1954
1/6/1986,35345,Tiemann,Divier,M,1/19/1958
1/6/1986,10757,Simkin,Florina,M,1/11/1961
1/6/1986,205960,Benveniste,Mohit,F,3/7/1956
1/6/1986,255107,Furudate,Tomokazu,M,12/10/1963
1/6/1986,218198,Ibel,Yinghua,F,8/6/1959
1/6/1986,241744,Luby,Sadun,M,7/29/1964
1/6/1986,14265,Roison,Jaber,F,2/21/1963
1/6/1986,474040,Armand,Ramachenga,F,4/7/1958
1/6/1986,50446,Denti,Eberhardt,F,4/25/1953
1/6/1986,421872,Azulay,Phule,M,1/2/1962
1/6/1986,93086,Lubachevsky,Arco,M,10/9/1954
1/6/1986,52212,Piancastelli,Uno,F,12/20/1964
1/6/1986,56425,Erde,Shih,M,3/4/1956
1/6/1986,218874,Cappello,Jordanka,F,12/5/1963
1/6/1986,407039,Chachaty,Juichirou,M,8/17/1954
1/6/1986,445380,Smeets,Morrie,M,10/5/1956
1/6/1986,82918,Uludag,Charlene,M,7/28/1964
1/6/1986,51455,Schnabel,Jinpo,F,10/18/1953
1/6/1986,265754,Schiettecatte,Arunachalam,M,8/26/1960
1/6/1986,269049,Furudate,Felicidad,M,7/31/1954
1/6/1986,265746,Noriega,Koichi,F,5/14/1963
1/6/1986,44379,Perelgut,Xinglin,M,10/8/1960
1/6/1986,254956,Huttel,Kitty,F,4/12/1961
1/6/1986,93634,Chelton,Dietrich,M,6/9/1954
1/6/1986,403595,Thimonier,Maris,F,10/18/1953
1/6/1986,35740,Hitomi,Mohan,F,1/31/1960
1/6/1986,76534,Lieberherr,Pantung,M,1/26/1956
1/6/1986,207854,Assaf,Kazuhito,F,2/2/1953
1/6/1986,29293,Gajiwala,Mario,F,7/15/1956
1/6/1986,54198,Segond,Shaowen,M,1/1/1965
1/6/1986,458028,Rabejac,Divier,F,12/4/1964
1/6/1986,426468,Kornyak,Kensyu,F,2/18/1958
1/6/1986,405832,Bellone,Dante,F,12/4/1955
1/6/1986,204677,Muhling,Tetsushi,M,11/22/1964
1/6/1986,264713,Birge,Hatem,M,5/13/1958
1/6/1986,63409,Pelz,Fuqing,F,2/15/1963
1/6/1986,231967,Kandlur,Tesuro,F,10/5/1962
1/6/1986,244388,Perin,Tonny,F,1/30/1954
1/6/1986,288341,Koshiba,Aris,F,10/28/1952
1/6/1986,57897,Kranzdorf,Kwok,F,11/21/1955
1/6/1986,421159,Madeira,Hilary,F,1/17/1963
1/6/1986,250216,Schueller,Navid,F,7/1/1953
1/6/1986,200842,Manders,Nishit,F,6/11/1954
1/6/1986,16281,Gustavson,Lenore,F,5/26/1957
1/6/1986,278224,Coombs,Tsuneo,M,10/9/1961
1/6/1986,488363,Mersereau,Lucian,F,1/24/1964
1/6/1986,251924,Rattan,Tristan,F,3/28/1963
1/6/1986,88524,Einsfeld,Zorica,M,12/13/1955
1/6/1986,296304,Larfeldt,Stevo,F,11/20/1962
1/6/1986,485367,Comellas,Carrsten,F,11/8/1953
1/6/1986,448264,Bugrara,Takanari,M,12/8/1962
1/6/1986,473471,Basawa,Stabislas,M,3/3/1953
1/6/1986,485340,Bael,Mansur,M,11/3/1962
1/6/1986,226205,Rosay,Sedat,M,2/20/1964
1/6/1986,58804,Wrigley,Leif,F,8/23/1962
1/6/1986,274315,Ventosa,Tiina,M,1/26/1960
1/6/1986,26935,Przulj,Moti,F,3/21/1952
1/6/1986,420824,Schiettecatte,Hausi,M,3/28/1960
1/6/1986,273638,Farrar,Chikara,M,7/30/1952
1/6/1986,420799,Menyhert,Bernt,M,3/22/1963
1/6/1986,59200,Rehfuss,Kinh,F,3/15/1960
1/6/1986,446030,Peris,Mahmut,F,1/1/1954
1/6/1986,422513,Vernadat,Morrie,F,7/26/1960
1/6/1986,465391,Foote,Dipankar,M,12/15/1954
1/6/1986,234650,Erie,Mototsugu,M,4/28/1960
1/6/1986,66229,Mayerwieser,Dannz,F,3/4/1954
1/6/1986,33565,Heyers,Aloys,M,9/24/1957
1/6/1986,492245,Savasere,Nidapan,M,1/6/1964
1/6/1986,460273,Impagliazzo,Kenroku,M,4/7/1957
1/6/1986,17696,Kusalik,Feiyu,F,8/11/1952
1/6/1986,59560,Roisin,Shuho,F,9/21/1953
1/6/1986,50799,Schmiedel,Maja,F,6/26/1962
1/6/1986,31159,Brandsma,Berto,M,2/8/1963
1/6/1986,296719,Vecchio,Indrajit,M,4/18/1963
1/6/1986,79702,Mattern,Arie,M,5/25/1959
1/6/1986,413786,Gulak,Uinam,F,11/27/1963
1/6/1986,267633,Etalle,Adamantios,F,8/3/1959
1/6/1986,286709,Kowalchuk,Abdelaziz,M,1/21/1959
1/6/1986,474485,Gente,Francoise,M,6/18/1963
1/6/1986,484491,Maierhofer,Atreye,F,11/27/1952
1/6/1986,77665,Fargier,Paddy,F,3/30/1953
1/6/1986,464428,Hutton,Evgueni,M,6/30/1952
1/6/1986,424765,Azevdeo,Lillian,M,8/8/1952
1/6/1986,273960,Bazzichi,Feipei,M,2/24/1962
1/6/1986,408452,Valette,Toshimori,F,6/17/1953
1/6/1986,442853,Lalonde,Chenye,M,4/8/1963
1/6/1986,39725,Morton,Filipp,F,12/28/1959
1/6/1986,25077,Preusig,Kenroku,M,7/14/1960
1/6/1986,288340,Rosin,Moheb,F,9/22/1954
1/6/1986,69329,Loncour,Zhensheng,M,12/17/1955
1/6/1986,439975,Emiris,Harngdar,M,1/2/1962
1/6/1986,260302,Velasco,Munir,F,5/19/1953
1/6/1986,484231,Peck,Lunjin,M,5/15/1962
1/6/1986,422688,Schnelling,Margareta,F,3/1/1957
1/6/1986,454775,Rikino,Feipei,F,11/13/1958
1/6/1986,98230,Castellani,Renee,M,12/18/1964
1/6/1986,298116,Zhang,Gaetan,M,2/11/1954
1/6/1986,237579,Simmen,Surveyors,M,12/9/1964
1/6/1986,61315,Kalloufi,Kwun,F,7/3/1955
1/6/1986,52770,Yurek,Shugo,M,1/31/1965
1/6/1986,98661,Bernardeschi,Nahid,M,2/7/1964
1/6/1986,250801,Carrere,Remco,M,8/2/1955
1/7/1986,484814,Peir,Tsz,F,12/23/1959
1/7/1986,411152,Schahn,Teruyuki,F,11/8/1955
1/7/1986,485970,Kolvik,Abdelghani,F,1/8/1957
1/7/1986,486946,Chleq,Idoia,M,1/31/1955
1/7/1986,236803,Ranft,Chirstian,M,10/5/1962
1/7/1986,471928,Vendrig,Khaled,F,10/28/1962
1/7/1986,219411,Jiang,Randi,F,11/12/1954
1/7/1986,24588,Kranzdorf,Huiqun,F,6/1/1953
1/7/1986,278730,Schaap,Cristinel,M,5/4/1956
1/7/1986,43567,Srimani,Shen,F,2/5/1957
1/7/1986,265000,Crelier,Moti,M,11/9/1959
1/7/1986,286419,Gips,Martine,F,2/23/1958
1/7/1986,69088,Munch,Roddy,M,1/22/1957
1/7/1986,264988,Denos,Hauke,M,12/30/1963
1/7/1986,428552,Berendt,Shigeaki,M,5/8/1955
1/7/1986,200532,Crabtree,Niranjan,M,3/31/1959
1/7/1986,229734,Tagansky,Zhigen,M,12/31/1963
1/7/1986,250915,Levergood,Avishai,M,9/26/1957
1/7/1986,285730,Danlos,Shounak,M,3/31/1956
1/7/1986,463403,Auyong,Kwok,M,11/14/1961
1/7/1986,221075,Makrucki,Sajjad,M,5/25/1954
1/7/1986,475418,Reistad,Aemilian,F,10/31/1962
1/7/1986,463516,Anily,Yonghoan,F,11/26/1958
1/7/1986,70111,Sluis,Tadahiko,M,9/8/1957
1/7/1986,215569,Setia,Douadi,F,4/4/1959
1/7/1986,273903,Erde,Eishiro,F,9/12/1963
1/7/1986,106467,Barriga,Stamatina,M,12/21/1958
1/7/1986,109545,Lorho,Sanjit,F,12/8/1957
1/7/1986,212856,Bach,Kayoko,M,6/16/1953
1/7/1986,479270,Comte,Lobel,M,11/25/1963
1/7/1986,470084,Krychniak,Tsvetan,M,8/19/1953
1/7/1986,56996,Parhami,Cullen,F,10/27/1961
1/7/1986,433703,Halloran,Guenter,F,11/19/1956
1/7/1986,463189,Lorie,Shaleah,F,7/11/1964
1/7/1986,442649,Vendrig,Utz,F,3/30/1954
1/7/1986,74812,Picel,Weiru,F,10/27/1959
1/7/1986,440931,Dratva,Yinghua,F,12/29/1953
1/7/1986,15800,Strandh,Kazunori,M,1/28/1960
1/7/1986,252968,Rosti,Radhakrishnan,M,1/7/1964
1/7/1986,475609,Birjandi,Goncalo,F,10/31/1959
1/7/1986,93344,Escriba,Bernardo,F,9/29/1952
1/7/1986,44922,Levasseur,Kellyn,M,7/18/1962
1/7/1986,287756,Ernst,Douadi,M,11/12/1963
1/7/1986,108133,Stentiford,Masami,M,5/25/1962
1/7/1986,496729,Sigstam,Zhonghua,M,10/9/1954
1/7/1986,277593,Naumovich,Taiji,F,2/12/1956
1/7/1986,452197,Shinomoto,Yishai,M,3/6/1961
1/7/1986,92913,Soicher,Gil,F,11/26/1958
1/7/1986,70778,Marchesini,Mary,M,11/21/1959
1/7/1986,84598,Merli,Panayotis,M,1/11/1963
1/7/1986,449752,Strandh,Srinidhi,F,4/14/1963
1/7/1986,35892,Olivero,Ghassan,F,12/8/1952
1/7/1986,433840,Giarratana,Shaw,M,5/27/1962
1/7/1986,490630,Lenart,Sadok,M,4/16/1952
1/7/1986,485661,Winter,Elvia,F,8/13/1962
1/7/1986,219814,Prenel,Takahiro,M,5/17/1960
1/7/1986,18577,Oberman,Ger,M,3/28/1964
1/7/1986,418838,Hitomi,Barun,M,8/21/1962
1/7/1986,71100,Karnin,Taisook,M,3/15/1952
1/7/1986,97466,Marwedel,Valdiodio,M,7/31/1954
1/7/1986,406505,Speel,Angus,M,9/11/1958
1/7/1986,281370,Picco,Mads,M,2/11/1964
1/7/1986,98429,Olivero,Heping,M,5/5/1957
1/7/1986,463900,Pesch,Lubomir,F,7/15/1958
1/7/1986,236130,Trumbly,Aram,M,1/10/1953
1/7/1986,278057,Piazza,Tzvetan,F,3/31/1962
1/7/1986,26045,Butner,Mamdouh,F,1/20/1959
1/7/1986,456180,Lieberherr,Kazuhira,F,2/24/1952
1/7/1986,49973,Billawala,Stabislas,M,10/28/1963
1/7/1986,69166,Chiodo,Bernd,F,5/26/1954
1/7/1986,406966,Zeilberger,Zissis,M,12/14/1957
1/7/1986,79642,Roohalamini,Denis,M,9/9/1964
1/7/1986,459439,Tasistro,Kazuhide,F,6/26/1961
1/7/1986,255327,Ramalingam,Xiaoqiu,M,5/14/1961
1/7/1986,484077,Lyonns,Aran,M,3/3/1962
1/7/1986,476608,Fritzsche,Qiwen,F,6/11/1957
1/7/1986,293501,Litecky,Achilleas,M,7/30/1955
1/7/1986,214114,Herber,Christfried,M,10/26/1961
1/7/1986,229340,Gadepally,Gor,M,5/20/1953
1/7/1986,44351,Siepmann,Lunjin,M,3/16/1956
1/7/1986,443523,Fandrianto,Prasadram,M,8/28/1961
1/7/1986,432624,Standera,Jinya,M,2/17/1957
1/7/1986,77616,Pappas,Freyja,M,11/18/1962
1/7/1986,235631,Khamsi,Yechezkel,M,5/27/1955
1/7/1986,420049,Eiron,Anoosh,M,10/18/1962
1/7/1986,210135,Poulakidas,Karsten,M,7/5/1954
1/7/1986,408095,Escriba,Narain,M,2/23/1957
1/7/1986,478030,Malabarba,Ymte,F,2/12/1963
1/7/1986,22374,Klassen,Soenke,F,4/8/1952
1/7/1986,89097,Polajnar,Indrajit,F,5/25/1963
1/7/1986,269372,Bahk,Collette,F,8/29/1964
1/7/1986,254206,Asmuth,Tamiya,M,9/12/1953
1/7/1986,258310,Kolvik,Naftaly,M,1/4/1956
1/7/1986,212584,Penn,Chiradeep,M,9/16/1961
1/7/1986,405935,Thimonier,Saddek,M,4/16/1962
1/7/1986,58737,Herber,Toshimori,F,12/21/1959
1/7/1986,465779,Gopalakrishnan,Masato,M,11/18/1959
1/7/1986,422729,Hagimont,Roded,M,2/14/1959
1/7/1986,11591,Lindqvist,Kiyomitsu,M,10/3/1961
1/7/1986,277437,Peyn,Billie,F,12/22/1961
1/8/1986,259501,Zultner,Udi,M,4/27/1955
1/8/1986,15006,Cools,Miquel,F,1/29/1963
1/8/1986,24611,Rodier,Shigehiro,F,11/25/1963
1/8/1986,222433,Serna,Munehiro,M,8/16/1954
1/8/1986,466828,Lundstrom,Candido,M,7/10/1962
1/8/1986,444677,Matzat,Miyeon,M,8/19/1960
1/8/1986,212653,Nyrup,Geoffrey,M,11/5/1953
1/8/1986,278599,Demeyer,Debaprosad,M,4/15/1961
1/8/1986,277834,Alpay,Izaskun,F,6/25/1963
1/8/1986,16865,Rosin,Gou,M,6/12/1964
1/8/1986,421671,Benner,Genta,M,12/16/1961
1/8/1986,430154,Angiulli,Jackson,F,9/30/1956
1/8/1986,430900,Hertweck,Arunas,F,6/24/1964
1/8/1986,417366,Unni,Kristine,M,11/5/1958
1/8/1986,479180,Merlo,Adib,F,2/2/1956
1/8/1986,209594,Feinberg,Geoffry,M,5/6/1956
1/8/1986,19201,Sommen,Arto,M,3/31/1954
1/8/1986,242124,Rebaine,Kyoichi,M,10/10/1963
1/8/1986,280818,Mersereau,Kasturi,M,1/12/1964
1/8/1986,497077,Lunt,Annemarie,F,9/19/1957
1/8/1986,63008,Stasinski,Anoosh,F,9/4/1961
1/8/1986,494300,Oberman,Zeljko,F,2/6/1952
1/8/1986,39201,Restivo,Katsuo,M,9/30/1958
1/8/1986,437083,Lukaszewicz,Mara,M,9/23/1963
1/8/1986,443218,Noriega,Xiahua,M,11/22/1954
1/8/1986,475431,Gill,Serap,M,9/9/1964
1/8/1986,428005,Byoun,Torsten,F,11/3/1953
1/8/1986,38402,Boguraev,Yuqun,M,8/26/1959
1/8/1986,426347,Sabnani,Kendra,F,10/23/1964
1/8/1986,450843,Schiper,Khalid,M,10/18/1962
1/8/1986,218253,Parfitt,Mountaz,M,12/24/1960
1/8/1986,242920,Anandan,Tuval,F,5/31/1953
1/8/1986,499911,Tagansky,Satosi,F,8/24/1963
1/8/1986,247436,Engberts,Yurij,M,6/30/1964
1/8/1986,279336,Bonifati,Moss,F,8/27/1952
1/8/1986,48897,Dulli,Zengping,F,3/15/1959
1/8/1986,456242,Dratva,Chiranjit,M,5/24/1956
1/8/1986,61371,Yetto,Akeno,F,10/28/1954
1/8/1986,446525,Klyachko,Xiaocheng,F,4/17/1960
1/8/1986,78094,Frolund,Zdislav,F,11/21/1961
1/8/1986,232351,Uehara,Tetsushi,M,2/6/1956
1/8/1986,413671,Moehrke,Aral,F,2/4/1952
1/8/1986,107054,Tischendorf,Adel,M,7/16/1961
1/8/1986,93958,Cyre,Morrie,M,10/17/1954
1/8/1986,39321,Wilfing,Arie,M,6/20/1952
1/8/1986,495415,Lammel,Tadanori,M,4/22/1952
1/8/1986,231016,Valette,Hitofumi,M,3/17/1954
1/8/1986,107880,Gecsel,Ronnie,M,11/4/1958
1/8/1986,481751,Marchegay,Boriana,M,5/27/1959
1/8/1986,292828,Tokunaga,Ziya,F,1/10/1965
1/8/1986,422028,Ghandeharizadeh,Mamdouh,M,6/5/1958
1/8/1986,20501,Range,Shem,F,5/14/1956
1/8/1986,275827,Simmen,Kaijung,M,4/17/1961
1/8/1986,222325,Paludetto,Turgut,M,7/9/1961
1/8/1986,432911,Soloway,Djenana,M,3/22/1956
1/8/1986,247065,Zedlitz,Shakhar,M,4/9/1952
1/8/1986,489010,Skrikant,Youngkon,F,5/22/1955
1/8/1986,72898,Gurbaxani,Thanasis,F,10/13/1955
1/8/1986,39043,Ferretti,Kersti,M,2/6/1952
1/8/1986,59342,Colorni,Babette,F,6/27/1955
1/8/1986,278916,Kossowski,Mizuhito,F,6/10/1958
1/8/1986,291011,Huxford,Aron,F,10/6/1955
1/8/1986,297228,Suermann,Hideyuki,M,12/25/1964
1/8/1986,267647,Melter,Aleksandar,F,5/5/1962
1/8/1986,288775,Rosch,Froduald,M,9/11/1959
1/8/1986,251004,Nastansky,Kwangjo,F,7/28/1953
1/8/1986,266809,Bage,Thodoros,M,4/23/1964
1/8/1986,434989,Malabarba,Trygve,M,3/24/1957
1/8/1986,223913,Masand,Vincent,M,8/4/1964
1/8/1986,206581,Ratzlaff,Mariangiola,M,8/9/1962
1/8/1986,279899,Falster,Maia,F,4/6/1958
1/8/1986,22209,Munck,Abdulla,M,5/22/1959
1/8/1986,467112,Eppinger,Tsvetan,F,5/19/1954
1/8/1986,466304,Breugel,Dipankar,F,10/10/1959
1/8/1986,87147,Kampfer,Tsutomu,F,6/14/1958
1/8/1986,10693,Daescu,Berhard,F,12/14/1953
1/8/1986,273536,Lovengreen,Mohd,M,11/26/1964
1/8/1986,261109,Quadeer,Bogdan,M,9/17/1955
1/8/1986,26821,Gecsei,Adly,F,5/14/1960
1/8/1986,481232,Fontet,Stepehn,M,1/29/1959
1/8/1986,215523,Emmerich,Feixiong,M,8/2/1953
1/8/1986,54783,Nannarelli,Abdelghani,M,11/5/1954
1/8/1986,467861,Gomatam,Nitsan,F,11/17/1953
1/8/1986,208508,Bolsens,Olivera,M,1/3/1962
1/8/1986,423705,Kaelbling,Christ,F,7/25/1954
1/8/1986,261515,Prenel,Gopalakrishnan,F,7/11/1957
1/8/1986,57430,Borstler,Along,M,7/12/1964
1/8/1986,58303,Emden,Pantung,M,9/29/1962
1/8/1986,281151,Ermel,Kristen,F,12/30/1964
1/8/1986,64522,Goodrum,Gao,F,5/28/1958
1/8/1986,266362,Skogmar,Nathalie,M,5/14/1962
1/8/1986,222873,Falby,Uinam,M,8/24/1956
1/8/1986,78074,Geffroy,Masaki,M,3/30/1954
1/8/1986,404625,Brandsma,Ingmar,F,5/4/1956
1/8/1986,15034,Hoogerwoord,Pranas,F,3/30/1956
1/8/1986,459313,Crooks,Rimon,M,3/18/1963
1/8/1986,31444,Hinsberger,Aris,M,6/8/1953
1/8/1986,442786,Lagarias,Jianhao,M,1/22/1953
1/8/1986,438415,Iwayama,Fai,F,5/22/1956
1/8/1986,20345,Selenyi,Junsik,M,9/10/1959
1/8/1986,205286,Rodham,Mizuhito,M,5/14/1963
1/8/1986,280183,Thorelli,Fen,M,1/12/1962
1/9/1986,258227,Eldridge,Remmert,F,5/27/1959
1/9/1986,265474,Schahn,Khaled,F,4/9/1957
1/9/1986,440582,Kawashima,Elliott,M,5/30/1954
1/9/1986,218675,Taubenfeld,Yoshimitsu,F,6/25/1952
1/9/1986,215172,Vigier,Sukumar,M,6/4/1952
1/9/1986,248292,Bugrara,Arunas,M,7/1/1954
1/9/1986,475818,Ramsay,Hatem,F,7/9/1962
1/9/1986,29182,Aamodt,Arumugam,F,11/17/1952
1/9/1986,290148,Brendel,Gunilla,M,2/24/1952
1/9/1986,28969,Sinitsyn,Ute,M,8/23/1955
1/9/1986,94033,Iwayama,Ravishankar,F,9/5/1960
1/9/1986,269128,Roccetti,Iara,M,9/25/1960
1/9/1986,419064,Janetzko,Cheong,F,1/10/1962
1/9/1986,421902,Francisci,Ingmar,M,8/1/1952
1/9/1986,474904,Bernatsky,Shih,M,6/2/1959
1/9/1986,244195,Reeker,George,F,8/3/1957
1/9/1986,454871,Werthner,Filipe,M,2/19/1957
1/9/1986,438645,Barbanera,Kristinn,M,4/27/1957
1/9/1986,205969,Gurbaxani,Basant,F,2/11/1958
1/9/1986,495691,Barbanera,Parto,F,10/13/1959
1/9/1986,33699,Kuszyk,Kiam,M,7/20/1964
1/9/1986,57835,Setlzner,Dipayan,F,6/18/1958
1/9/1986,471502,Fargier,Mang,M,7/21/1964
1/9/1986,295938,Beilner,Ziva,M,10/7/1952
1/9/1986,236855,Rissanen,Marsja,M,1/14/1956
1/9/1986,74414,Ouhyoung,Sasan,M,4/30/1963
1/9/1986,488284,Bahl,Mokhtar,F,5/23/1960
1/9/1986,451620,Rotem,Mohd,F,10/29/1964
1/9/1986,259871,Stamatiou,Eric,F,12/5/1963
1/9/1986,16231,Masamoto,Cheong,M,6/13/1959
1/9/1986,467755,Krider,Shmuel,M,1/10/1958
1/9/1986,412281,Taubenfeld,Huican,M,7/17/1957
1/9/1986,256233,Grospietsch,Brigham,F,8/8/1958
1/9/1986,242836,Ranon,Geoff,M,8/3/1964
1/9/1986,236859,Poujol,Jaber,F,10/3/1962
1/9/1986,448210,Hoppenstand,Marc,F,8/25/1952
1/9/1986,214077,Marwedel,Luerbio,M,9/29/1960
1/9/1986,206546,Speer,Kwan,M,3/17/1963
1/9/1986,280767,Syrotiuk,Uma,M,6/29/1964
1/9/1986,213713,Haldar,Shigehiro,M,2/13/1961
1/9/1986,494946,Leonhardt,Arvind,M,11/12/1960
1/9/1986,213339,Slobodova,Zhigen,F,11/19/1952
1/9/1986,492033,Diderrich,Stabislas,M,12/4/1964
1/9/1986,95656,Kavraki,Hsiangchu,F,10/6/1959
1/9/1986,78884,Vickson,Chinhyun,M,8/19/1963
1/9/1986,488484,Lubachevsky,Perry,M,9/22/1964
1/9/1986,417291,Backhouse,Georgy,F,6/3/1963
1/9/1986,59063,Delgrange,Teunis,M,8/11/1962
1/9/1986,66131,Vuskovic,Kasturi,F,9/27/1952
1/9/1986,455424,Gammage,Valdiodio,F,12/22/1958
1/9/1986,36971,Zaumen,Marie,F,8/13/1957
1/9/1986,13841,Spinelli,Christophe,M,12/10/1952
1/9/1986,72181,Perri,Abdelwaheb,M,8/9/1961
1/9/1986,106721,Furedi,Shigehiro,F,9/16/1952
1/9/1986,272686,Szemeredi,Luise,M,7/6/1963
1/9/1986,413864,Baik,Shigeu,M,6/10/1962
1/9/1986,400540,Nishimukai,Arie,F,6/30/1963
1/9/1986,256082,DeMori,Perla,M,2/27/1960
1/9/1986,90217,Dratva,Chuanti,M,2/11/1959
1/9/1986,19712,Litzler,Kristine,M,9/5/1953
1/9/1986,215338,Rodier,Hidde,F,10/21/1954
1/9/1986,46161,Hutter,Sumant,M,3/10/1957
1/9/1986,456997,Shigei,Subhrajyoti,M,8/20/1959
1/9/1986,242071,Denti,Youpyo,M,3/30/1953
1/9/1986,28873,Attimonelli,Toshimo,M,1/21/1953
1/9/1986,405372,Merro,Masami,M,1/24/1965
1/9/1986,461511,Cardazo,Trygve,M,3/27/1964
1/9/1986,41001,Flowers,Kensei,M,4/9/1952
1/9/1986,202219,Curless,Mara,M,4/11/1958
1/9/1986,252491,Hettesheimer,Gal,M,9/16/1957
1/9/1986,479663,Jeong,Bader,F,8/5/1955
1/9/1986,203532,Schusler,Rosalyn,M,6/6/1961
1/9/1986,464988,Iisaku,Xiping,F,1/23/1960
1/9/1986,59749,Redmiles,Chiranjit,M,11/19/1959
1/9/1986,279742,Woycyznski,Navid,M,12/3/1954
1/9/1986,59877,Fetvedt,Marie,M,3/8/1963
1/9/1986,291354,Matteis,Kenton,F,9/30/1962
1/9/1986,73602,Rettelbach,Keiichiro,F,11/9/1960
1/9/1986,452759,Uehara,Kazuhide,M,2/14/1955
1/9/1986,209919,Binkley,Guther,M,4/7/1957
1/9/1986,424983,Marshall,Mana,F,5/17/1957
1/9/1986,83745,Mitzlaff,Odoardo,M,12/19/1954
1/9/1986,212112,Fraisse,Radhakrishnan,M,11/28/1954
1/9/1986,258481,Demizu,Kazuhisa,M,7/26/1960
1/9/1986,429746,Polajnar,Trygve,M,1/23/1961
1/9/1986,245087,Danner,Kwun,M,2/26/1957
1/9/1986,261055,Hofmeyr,Barna,F,11/14/1964
1/9/1986,463944,Fontet,Sven,F,8/4/1964
1/9/1986,79621,Zastre,Steve,M,10/1/1956
1/9/1986,298844,Morrin,Vojin,F,12/10/1954
1/9/1986,24735,Chiodo,Mori,F,11/21/1962
1/9/1986,99423,Engelmann,Sandeepan,F,6/7/1958
1/9/1986,457665,Fioravanti,Lijia,M,1/26/1959
1/9/1986,23410,Brattka,Shao,F,5/23/1964
1/9/1986,83498,Ramalingam,Chenyi,F,6/4/1961
1/9/1986,83407,Seuren,Gino,M,7/27/1958
1/9/1986,221774,Improta,Alper,F,3/9/1961
1/9/1986,406348,Bugaenko,Zengping,F,8/7/1955
1/9/1986,475436,Cummings,Kirk,M,4/24/1955
1/9/1986,482975,Castellani,Mario,F,7/10/1961
1/9/1986,424744,Butterworth,Qingxiang,F,11/17/1955
1/9/1986,298538,Olano,Rosella,F,4/28/1960
1/9/1986,206791,Benveniste,Shigehito,F,7/8/1964
1/9/1986,244707,DuCasse,Tuval,F,4/9/1956
1/10/1986,33180,Bazzichi,Shietung,M,8/31/1959
1/10/1986,298792,Szilard,Toney,M,3/17/1955
1/10/1986,496179,Bala,Nidapan,M,11/21/1961
1/10/1986,467718,Pews,Fatemeh,F,9/13/1956
1/10/1986,266966,Viele,Chriss,F,6/6/1962
1/10/1986,410318,Baba,Hirochika,F,11/13/1961
1/10/1986,219245,Hambrick,Eben,M,1/13/1960
1/10/1986,258839,Danecki,Matk,M,7/8/1964
1/10/1986,269805,Swiler,Chuanti,F,6/9/1960
1/10/1986,14171,Garnham,Gift,M,10/15/1957
1/10/1986,419639,Chepyzhov,Charmane,M,11/7/1963
1/10/1986,42360,Itschner,Arunachalam,F,11/24/1955
1/10/1986,482878,Denti,Chikara,M,5/15/1953
1/10/1986,202437,Schaar,Barna,M,4/10/1954
1/10/1986,76269,Cochrane,Atilio,M,12/8/1959
1/10/1986,432855,Encarnacion,Kiyotoshi,F,7/25/1955
1/10/1986,283970,Asmuth,Tamiya,M,10/10/1955
1/10/1986,264668,Adachi,Yannik,F,1/18/1957
1/10/1986,81345,Pews,Udi,F,11/8/1958
1/10/1986,212194,Rosca,Kiyotoshi,M,7/3/1964
1/10/1986,275182,Engberts,Poornachandra,M,12/29/1953
1/10/1986,216373,Lamma,Kannan,M,3/13/1961
1/10/1986,481560,Dahlbom,Chinya,M,2/27/1960
1/10/1986,279796,Magalhaes,Sarita,F,8/6/1958
1/10/1986,87068,Akaboshi,Peternela,F,8/20/1959
1/10/1986,442758,Llado,Arra,M,6/8/1957
1/10/1986,480893,Morrey,Mooi,M,3/6/1954
1/10/1986,246627,England,Jasminko,M,8/17/1958
1/10/1986,471647,Puppe,Zhiwei,F,10/27/1954
1/10/1986,228755,Angot,Kazuhira,M,4/30/1955
1/10/1986,280685,Gimbel,Katsuo,M,8/14/1959
1/10/1986,461556,Shokrollahi,Gina,M,6/4/1952
1/10/1986,98151,Skogmar,Janche,F,11/17/1953
